Customer ID,Recency,Frequency,Monetary,Segment
14597,32,5,1483.49,High
14598,410,1,162.07,Low
14599,231,2,473.28000000000003,Mid
14600,147,2,865.17,Mid
14602,497,1,205.35999999999999,Mid
14603,116,1,150.0,Low
14604,474,1,143.85999999999999,Low
14605,215,4,936.74,Mid
14606,4,155,26369.29,VIP
14607,102,9,5707.93,VIP
14608,220,7,1159.79,High
14609,19,6,685.44,Mid
14610,237,2,24.35,Low
14611,285,2,604.33,Mid
14612,256,1,877.7,Mid
14613,521,1,76.32000000000001,Low
14614,227,1,295.13,Mid
14615,235,5,951.76,Mid
14616,84,4,290.18,Mid
14617,243,2,190.47,Low
14618,178,5,1000.6800000000001,High
14619,87,2,1291.24,High
14620,46,2,412.78000000000003,Mid
14621,28,6,1848.52,High
14622,25,1,320.58000000000004,Mid
14623,27,7,1568.19,High
14624,256,4,588.22,Mid
14625,37,11,4497.88,High
14626,74,8,3206.55,High
14627,220,1,462.75,Mid
14628,83,4,1657.6200000000001,High
14630,325,1,338.65,Mid
14631,76,5,1648.79,High
14632,104,1,114.56,Low
14633,107,1,344.90000000000003,Mid
14634,279,4,2124.46,High
14635,295,1,215.22,Mid
14636,110,1,300.19,Mid
14637,518,1,106.68,Low
14639,132,5,3229.6,High
14640,11,6,2361.73,High
14643,11,5,1679.89,High
14644,139,6,1254.06,High
14645,117,2,519.9,Mid
14646,6,101,180504.63,VIP
14647,42,2,519.97,Mid
14648,257,15,4544.08,High
14649,53,7,2940.14,High
14650,430,1,62.5,Low
14651,52,8,1794.79,High
14653,179,6,2011.8,High
14654,579,1,246.86,Mid
14655,63,4,2756.84,High
14656,10,5,814.36,Mid
14657,123,4,1137.05,High
14659,28,5,1381.34,High
14662,75,6,1170.02,High
14663,271,2,490.18,Mid
14665,138,5,1645.6100000000001,High
14667,13,43,17496.77,VIP
14668,286,1,111.63,Low
14669,82,7,3243.51,High
14670,121,3,598.35,Mid
14671,390,2,1127.45,High
14672,76,4,1113.14,High
14673,208,3,2047.9,High
14674,350,1,173.66,Low
14675,229,1,460.6,Mid
14676,48,9,6957.07,VIP
14677,434,1,184.91,Low
14678,420,1,403.39,Mid
14679,222,3,1289.44,High
14680,20,52,37108.23,VIP
14681,53,4,430.15000000000003,Mid
14682,28,6,1514.81,High
14683,429,1,146.56,Low
14684,56,3,747.05,Mid
14685,417,7,4380.57,High
14686,255,5,884.57,Mid
14687,241,2,773.6800000000001,Mid
14688,5,19,5187.12,VIP
14689,50,1,112.80000000000001,Low
14690,233,2,422.63,Mid
14691,54,1,439.6,Mid
14692,76,11,1633.42,High
14693,105,7,1164.6,High
14694,458,1,244.31,Mid
14695,360,3,1620.07,High
14696,28,5,1860.34,High
14697,59,2,188.61,Low
14699,55,4,702.6,Mid
14700,30,4,2438.56,High
14701,13,13,3641.9900000000002,High
14702,3,19,4849.7300000000005,High
14704,21,3,375.94,Mid
14705,39,1,179.0,Low
14706,460,1,390.69,Mid
14707,276,2,139.2,Low
14708,209,3,1504.97,High
14709,28,17,5908.33,VIP
14710,220,9,1314.08,High
14711,3,7,1915.85,High
14712,259,1,411.0,Mid
14713,27,17,4201.75,High
14714,248,3,746.05,Mid
14715,139,6,1220.52,High
14716,285,1,235.48,Mid
14717,574,1,81.3,Low
14718,251,1,226.42,Mid
14719,20,2,488.12,Mid
14721,220,1,115.35,Low
14722,318,2,325.45,Mid
14723,199,8,1403.5,High
14724,431,1,345.25,Mid
14725,235,3,597.16,Mid
14726,495,1,124.75,Low
14727,115,3,467.93,Mid
14728,254,1,190.58,Low
14729,214,3,907.0,Mid
14730,19,4,766.23,Mid
14731,47,2,251.01999999999998,Mid
14732,27,15,4097.78,High
14733,11,12,14336.12,VIP
14734,266,4,1056.42,High
14735,17,41,8816.08,VIP
14736,326,2,399.74,Mid
14737,194,2,2211.62,High
14738,40,6,1033.14,High
14739,60,21,9692.84,VIP
14740,38,11,4161.06,High
14741,5,4,1166.1100000000001,High
14742,276,1,579.85,Mid
14743,434,1,50.480000000000004,Low
14744,139,12,3350.21,High
14745,26,9,1933.22,High
14746,247,4,593.5,Mid
14747,90,1,328.2,Mid
14748,53,8,2507.7000000000003,High
14749,320,1,310.15,Mid
14750,577,1,112.03,Low
14751,525,2,126.45,Low
14753,302,1,306.36,Mid
14754,136,5,1140.7,High
14755,17,19,7201.55,VIP
14756,224,2,1914.8,High
14758,46,6,2587.85,High
14759,74,1,572.25,Mid
14760,138,1,89.2,Low
14761,175,2,289.52000000000004,Mid
14762,105,2,417.57,Mid
14765,17,1,80.5,Low
14766,9,9,5614.08,VIP
14767,315,1,382.81,Mid
14769,42,13,10934.48,VIP
14770,73,8,3637.6400000000003,High
14771,462,2,594.62,Mid
14773,434,1,140.55,Low
14774,369,1,241.45000000000002,Mid
14775,213,1,813.12,Mid
14776,13,10,2639.16,High
14777,244,1,307.56,Mid
14778,149,1,334.05,Mid
14779,121,3,386.15,Mid
14782,161,1,200.10000000000002,Mid
14783,500,1,307.3,Mid
14784,165,2,274.62,Mid
14786,391,1,90.96,Low
14787,312,1,110.65,Low
14788,437,1,476.88,Mid
14790,94,7,1933.72,High
14791,448,1,303.63,Mid
14793,376,1,396.91,Mid
14794,44,7,1313.53,High
14795,7,1,131.45000000000002,Low
14796,13,20,6884.45,VIP
14797,348,1,300.31,Mid
14798,151,6,626.25,Mid
14799,579,1,180.45000000000002,Low
14800,32,12,6828.64,VIP
14802,279,1,159.54,Low
14803,3,3,845.5500000000001,Mid
14805,155,4,659.24,Mid
14806,280,1,110.04,Low
14807,231,2,519.29,Mid
14808,7,3,932.03,Mid
14809,462,2,686.76,Mid
14810,39,10,1727.84,High
14811,228,1,170.5,Low
14812,439,1,185.8,Low
14813,210,4,1090.87,High
14814,422,1,160.46,Low
14816,38,1,271.85,Mid
14817,41,7,3959.86,High
14818,10,5,922.24,Mid
14819,33,3,282.81,Mid
14820,14,6,907.24,Mid
14821,208,7,1286.45,High
14822,326,1,157.7,Low
14823,21,3,321.43,Mid
14824,220,6,2895.2000000000003,High
14825,10,18,3905.4900000000002,High
14826,423,2,385.2,Mid
14828,38,13,8017.36,VIP
14829,25,6,1526.92,High
14831,521,3,1676.57,High
14833,340,1,94.8,Low
14834,81,2,729.55,Mid
14835,370,2,297.0,Mid
14837,7,7,2768.26,High
14838,264,2,773.6700000000001,Mid
14839,259,3,915.28,Mid
14840,108,2,362.71000000000004,Mid
14841,20,12,6242.81,VIP
14842,33,2,1393.48,High
14843,277,1,211.8,Mid
14844,18,8,4808.47,High
14845,441,1,150.0,Low
14846,268,1,437.4,Mid
14847,249,2,1039.55,High
14848,245,1,310.56,Mid
14849,17,30,11230.56,VIP
14850,153,7,1792.75,High
14851,97,2,524.19,Mid
14852,19,15,4518.74,High
14853,52,4,1115.57,High
14854,5,9,3496.21,High
14855,315,5,5874.65,VIP
14857,283,5,2478.73,High
14858,347,1,180.75,Low
14859,45,2,648.76,Mid
14861,222,9,1254.94,High
14865,213,3,114.72,Low
14866,207,8,2563.4,High
14867,26,16,2952.06,High
14868,3,7,2126.89,High
14869,229,4,2078.54,High
14870,103,6,1838.95,High
14871,19,8,1090.92,High
14872,324,3,816.6,Mid
14873,51,2,854.13,Mid
14874,376,1,116.18,Low
14875,103,2,1521.48,High
14876,362,2,256.7,Mid
14877,259,2,437.0,Mid
14878,15,22,3700.9700000000003,High
14879,526,1,185.06,Low
14880,26,2,363.27,Mid
14882,231,11,2131.25,High
14883,5,2,358.48,Mid
14884,510,1,120.6,Low
14885,268,2,832.8,Mid
14886,94,1,364.8,Mid
14888,48,1,369.2,Mid
14889,177,1,135.9,Low
14890,94,3,817.25,Mid
14891,29,3,1001.73,High
14892,532,1,202.35000000000002,Mid
14893,459,1,571.76,Mid
14894,284,2,837.0600000000001,Mid
14895,23,22,18415.170000000002,VIP
14896,46,8,2092.42,High
14897,138,5,1949.66,High
14898,81,12,2815.22,High
14899,236,1,1384.88,High
14900,363,1,13.919999999999998,Low
14901,202,6,1365.41,High
14902,237,2,702.96,Mid
14903,41,3,1800.23,High
14904,249,2,615.2,Mid
14905,75,7,1663.79,High
14906,286,1,68.44,Low
14907,202,12,3625.38,High
14908,304,1,104.10000000000001,Low
14909,278,3,1404.68,High
14911,3,259,181582.0,VIP
14912,88,5,1504.19,High
14913,24,7,3762.85,High
14915,119,10,1646.05,High
14916,165,5,2069.02,High
14917,438,2,1123.75,High
14918,245,7,4345.66,High
14919,380,1,359.35,Mid
14920,54,3,1607.17,High
14921,42,1,903.01,Mid
14922,235,2,843.74,Mid
14924,87,3,931.01,Mid
14926,223,2,359.4,Mid
14927,237,1,308.2,Mid
14928,469,1,223.91000000000003,Mid
14929,262,1,612.8100000000001,Mid
14930,115,4,3977.9,High
14931,82,1,293.0,Mid
14932,206,2,1029.66,High
14934,123,4,2441.4,High
14935,138,2,2177.28,High
14936,16,6,7647.38,VIP
14938,403,2,2322.43,High
14940,259,2,531.49,Mid
14941,420,1,182.1,Low
14942,243,4,746.56,Mid
14943,504,1,107.62,Low
14944,27,12,5716.45,VIP
14945,255,1,179.4,Low
14947,229,4,758.97,Mid
14948,60,1,278.40000000000003,Mid
14949,310,4,515.0,Mid
14952,48,28,12301.27,VIP
14953,259,3,723.24,Mid
14954,544,1,167.27,Low
14955,574,1,163.35,Low
14957,94,2,333.29,Mid
14958,26,5,850.54,Mid
14959,56,2,422.38,Mid
14960,12,1,88.3,Low
14961,73,17,12137.18,VIP
14962,112,4,366.91,Mid
14963,24,8,1970.88,High
14964,88,1,206.21,Mid
14966,228,5,924.1,Mid
14967,283,5,855.8100000000001,Mid
14968,299,1,357.4,Mid
14969,544,1,906.23,Mid
14970,93,10,3514.54,High
14972,222,1,30.300000000000004,Low
14973,66,1,69.6,Low
14975,262,1,192.45,Low
14976,37,3,449.84000000000003,Mid
14977,567,1,31.55,Low
14978,77,9,2748.0,High
14979,576,1,439.46000000000004,Mid
14980,578,1,150.68,Low
14981,87,2,372.92,Mid
14982,413,1,237.78,Mid
14983,530,1,183.20000000000002,Low
14984,22,5,802.56,Mid
14985,39,2,295.07,Mid
14986,217,2,566.9,Mid
14987,206,7,1224.25,High
14988,52,7,2066.02,High
14989,503,1,342.4,Mid
14990,453,2,305.42,Mid
14991,271,1,314.67,Mid
14992,283,1,210.5,Mid
14993,404,1,36.13,Low
14994,223,5,953.33,Mid
14995,121,1,118.18,Low
14996,322,2,442.28999999999996,Mid
14997,19,2,385.68,Mid
14998,11,4,770.3100000000001,Mid
14999,434,1,129.48000000000002,Low
15001,235,2,230.85999999999999,Mid
15002,138,8,4323.11,High
15003,314,6,1059.44,High
15005,3,43,11276.71,VIP
15006,294,1,323.05,Mid
15007,0,1,156.91,Low
15008,321,2,360.0,Mid
15011,237,2,416.6,Mid
15012,214,2,627.8,Mid
15013,328,10,1638.88,High
15014,17,1,117.72999999999999,Low
15015,342,13,2365.02,High
15016,13,5,629.04,Mid
15018,94,2,402.59000000000003,Mid
15019,107,1,264.74,Mid
15020,220,1,203.42,Mid
15021,16,7,1759.25,High
15022,518,1,281.05,Mid
15023,0,15,9199.24,VIP
15024,137,9,3102.27,High
15025,409,1,636.08,Mid
15026,81,4,822.55,Mid
15027,9,9,2634.66,High
15028,209,3,716.55,Mid
15029,460,1,365.1,Mid
15030,109,7,1410.8700000000001,High
15031,123,11,2638.56,High
15032,97,8,8500.65,VIP
15033,0,4,1344.79,High
15034,74,11,6456.91,VIP
15036,18,2,244.48,Mid
15037,217,2,402.51,Mid
15038,29,7,1121.82,High
15039,4,76,32392.57,VIP
15040,382,1,7.49,Low
15041,11,2,290.66,Mid
15042,40,2,315.45,Mid
15043,304,5,1528.6,High
15044,17,30,13550.83,VIP
15045,98,1,388.9,Mid
15046,14,19,5518.88,VIP
15047,111,1,343.62,Mid
15048,61,2,355.15,Mid
15049,114,1,121.17000000000002,Low
15050,262,2,2411.7000000000003,High
15051,220,6,2543.37,High
15052,160,1,215.78,Mid
15053,122,1,222.65,Mid
15055,316,3,560.07,Mid
15056,361,1,133.45,Low
15057,116,5,2986.86,High
15058,24,11,2295.93,High
15059,11,15,2916.4700000000003,High
15061,13,99,44844.46,VIP
15062,59,7,2411.8,High
15063,54,1,115.6,Low
15064,251,4,1254.41,High
15065,5,4,2777.48,High
15067,123,3,2981.17,High
15068,97,3,862.87,Mid
15069,20,1,1109.53,High
15070,214,3,843.25,Mid
15071,117,3,1062.16,High
15072,320,1,187.52,Low
15073,26,7,2606.57,High
15074,270,2,817.46,Mid
15076,14,3,1447.74,High
15077,336,2,1240.0800000000002,High
15078,32,35,12202.93,VIP
15079,53,10,3165.55,High
15080,268,2,546.25,Mid
15081,49,9,1708.97,High
15082,510,1,93.35000000000001,Low
15083,97,1,88.2,Low
15084,220,2,965.1999999999999,Mid
15085,570,1,347.54,Mid
15086,405,2,218.53,Mid
15087,123,1,306.94,Mid
15090,149,1,381.32,Mid
15091,515,2,565.9,Mid
15092,56,3,776.46,Mid
15093,48,20,11501.45,VIP
15094,304,2,83.0,Low
15095,44,7,2541.54,High
15097,424,2,338.55,Mid
15100,175,3,441.9,Mid
15101,200,5,1262.69,High
15102,371,2,554.67,Mid
15104,37,2,1027.44,High
15105,271,2,795.98,Mid
15106,53,2,778.45,Mid
15107,152,9,940.35,Mid
15108,27,3,623.45,Mid
15109,87,3,983.1,Mid
15110,159,3,679.4,Mid
15111,213,3,1451.89,High
15112,452,1,209.4,Mid
15114,24,6,1666.81,High
15115,574,1,191.74,Low
15116,46,1,479.65,Mid
15117,56,4,1246.59,High
15119,87,1,266.4,Mid
15121,129,1,295.15,Mid
15122,45,10,3794.3,High
15123,47,4,3526.33,High
15124,33,3,357.38,Mid
15125,13,17,12236.17,VIP
15126,377,2,449.49,Mid
15127,361,1,304.97,Mid
15128,9,3,1170.78,High
15129,18,19,4806.11,High
15130,11,1,330.11,Mid
15131,235,1,80.28,Low
15132,41,2,489.87,Mid
15133,99,4,1482.38,High
15134,19,5,619.38,Mid
15135,80,2,305.68,Mid
15137,362,2,823.4,Mid
15138,235,1,502.52,Mid
15139,80,2,178.96,Low
15140,40,4,2016.89,High
15141,299,7,1388.47,High
15142,251,5,2121.18,High
15143,66,2,563.63,Mid
15144,58,17,7274.89,VIP
15145,68,2,724.03,Mid
15146,5,2,1327.16,High
15147,81,1,623.5,Mid
15149,417,4,813.81,Mid
15150,27,5,5004.68,VIP
15151,264,2,1495.61,High
15152,28,2,1274.24,High
15154,319,2,1091.19,High
15155,224,1,383.96999999999997,Mid
15157,199,3,1803.5,High
15158,242,1,204.62,Mid
15159,12,19,9121.31,VIP
15160,198,4,589.27,Mid
15161,229,1,119.08,Low
15162,572,1,312.9,Mid
15163,33,1,155.0,Low
15164,49,8,1594.05,High
15165,214,1,975.5,Mid
15166,308,1,167.16,Low
15167,161,5,1658.41,High
15169,223,2,569.22,Mid
15170,248,1,81.15,Low
15171,172,1,544.5,Mid
15172,38,2,526.2,Mid
15173,222,7,1494.6,High
15174,164,2,481.46,Mid
15176,509,1,988.0400000000001,Mid
15177,266,1,744.9300000000001,Mid
15178,101,1,40.5,Low
15179,75,11,6740.09,VIP
15180,208,3,904.4300000000001,Mid
15181,16,4,706.92,Mid
15182,109,10,2746.58,High
15183,389,3,639.93,Mid
15184,31,3,518.42,Mid
15186,9,4,1221.05,High
15187,10,2,492.8,Mid
15188,566,1,310.43,Mid
15189,4,24,6086.26,VIP
15190,275,1,834.4399999999999,Mid
15191,304,3,588.05,Mid
15192,32,4,1675.06,High
15194,11,23,8878.67,VIP
15196,274,2,316.25,Mid
15197,93,5,1151.75,High
15198,250,3,377.71,Mid
15199,76,8,2000.8500000000001,High
15200,336,1,549.0500000000001,Mid
15201,45,4,1208.68,High
15203,39,11,3265.28,High
15204,198,1,316.58,Mid
15206,117,1,17.700000000000003,Low
15207,257,3,683.92,Mid
15208,4,3,423.92,Mid
15209,571,1,178.98000000000002,Low
15210,66,3,1176.19,High
15211,206,1,766.14,Mid
15212,82,2,208.28,Mid
15213,159,2,328.35,Mid
15214,25,2,651.63,Mid
15215,235,4,1687.49,High
15216,460,1,389.49,Mid
15217,404,1,426.24,Mid
15218,20,14,7488.08,VIP
15219,17,2,685.45,Mid
15220,11,4,946.8100000000001,Mid
15221,207,4,2465.45,High
15222,160,11,3550.91,High
15223,67,5,1417.95,High
15224,199,5,871.36,Mid
15225,75,1,409.40000000000003,Mid
15226,151,1,154.41,Low
15227,57,7,2145.91,High
15228,10,4,3447.01,High
15229,427,1,160.5,Low
15230,80,2,429.6,Mid
15231,462,1,250.26000000000002,Mid
15233,242,1,59.400000000000006,Low
15234,118,1,197.0,Low
15235,59,16,2937.81,High
15236,140,1,321.05,Mid
15237,44,2,1093.65,High
15238,25,1,300.14,Mid
15240,33,10,3798.79,High
15241,25,7,2359.08,High
15242,263,1,302.04,Mid
15243,276,1,610.6,Mid
15244,89,2,578.45,Mid
15245,28,7,3139.12,High
15246,79,3,780.4,Mid
15247,319,2,620.06,Mid
15248,252,3,1893.93,High
15249,38,10,5418.91,VIP
15250,482,1,60.0,Low
15251,19,13,15026.35,VIP
15252,24,4,1663.18,High
15253,10,4,1310.74,High
15254,388,2,787.99,Mid
15255,237,8,2838.57,High
15256,402,1,71.95,Low
15257,124,2,395.9,Mid
15258,9,2,623.16,Mid
15259,354,4,887.38,Mid
15260,27,23,8194.34,VIP
15261,223,3,1253.18,High
15262,164,3,418.82,Mid
15264,371,1,454.66,Mid
15265,76,3,2551.76,High
15266,179,5,852.21,Mid
15267,24,1,484.96,Mid
15268,320,2,695.5,Mid
15269,221,2,816.5600000000001,Mid
15270,80,18,6589.12,VIP
15271,4,16,3253.05,High
15272,291,4,1363.1200000000001,High
15276,235,3,512.38,Mid
15277,266,1,220.44,Mid
15278,403,4,496.16,Mid
15279,196,5,1580.54,High
15280,13,3,405.83,Mid
15281,39,13,8138.83,VIP
15282,411,1,348.59,Mid
15283,231,3,148.32999999999998,Low
15284,341,1,24.75,Low
15285,249,1,94.92,Low
15287,221,3,369.34000000000003,Mid
15288,42,8,3200.19,High
15289,90,3,1028.76,High
15290,44,16,4585.63,High
15291,14,34,10199.97,VIP
15292,42,1,180.94,Low
15293,506,1,247.5,Mid
15294,251,1,233.35,Mid
15295,495,1,217.23999999999998,Mid
15296,17,10,8522.66,VIP
15298,28,16,6436.67,VIP
15301,13,11,4723.7,High
15302,571,1,308.0,Mid
15303,131,3,1224.18,High
15304,6,7,717.0500000000001,Mid
15305,396,1,93.6,Low
15306,341,6,1688.3,High
15308,115,1,310.47,Mid
15309,452,4,797.96,Mid
15310,319,1,1634.64,High
15311,4,166,85837.39,VIP
15312,56,10,2613.2400000000002,High
15314,40,3,820.45,Mid
15316,168,1,165.0,Low
15317,518,1,129.75,Low
15319,124,1,204.5,Mid
15321,133,10,5120.89,VIP
15322,317,1,711.18,Mid
15323,404,3,434.6,Mid
15324,542,1,140.22000000000003,Low
15325,236,7,1439.72,High
15326,174,5,1700.52,High
15328,249,1,107.24,Low
15329,13,9,2243.73,High
15331,341,3,767.91,Mid
15332,207,6,6553.74,VIP
15333,49,1,1028.56,High
15334,4,2,223.85,Mid
15336,242,1,240.5,Mid
15337,252,1,373.02,Mid
15338,518,1,283.05,Mid
15339,159,6,1510.83,High
15340,403,1,105.5,Low
15341,290,1,382.2,Mid
15346,174,3,596.12,Mid
15347,207,4,1363.6,High
15349,28,1,365.69,Mid
15350,214,2,663.25,Mid
15351,210,4,2052.85,High
15352,390,1,114.95,Low
15353,95,7,3175.39,High
15354,444,3,284.4,Mid
15356,16,9,2298.04,High
15358,20,33,13480.16,VIP
15359,504,8,181.35,Low
15361,203,4,485.55,Mid
15362,290,2,613.08,Mid
15363,213,2,1004.11,High
15364,95,1,94.20000000000002,Low
15365,156,7,2451.42,High
15366,199,6,1892.1100000000001,High
15367,86,9,4619.92,High
15368,235,1,65.8,Low
15369,333,8,3672.74,High
15370,45,4,2480.9,High
15371,503,1,59.400000000000006,Low
15372,291,6,3046.7799999999997,High
15373,14,12,2525.36,High
15374,465,1,139.32,Low
15375,531,1,60.959999999999994,Low
15376,63,1,654.17,Mid
15377,224,4,961.5500000000001,Mid
15378,304,2,246.5,Mid
15379,10,8,4877.84,High
15380,261,6,868.4,Mid
15381,109,3,1226.52,High
15382,25,10,9904.960000000001,VIP
15384,11,4,2027.79,High
15385,233,2,380.4,Mid
15386,27,1,394.14,Mid
15387,333,1,468.65,Mid
15388,111,1,140.54,Low
15390,237,2,1216.66,High
15391,425,1,289.87,Mid
15392,201,4,1715.07,High
15393,122,4,783.58,Mid
15394,45,9,4539.7,High
15395,166,1,107.45,Low
15397,131,1,94.0,Low
15400,25,5,1044.9,High
15401,293,2,216.95,Mid
15402,37,5,1644.76,High
15403,332,2,170.88,Low
15404,217,1,257.06,Mid
15405,30,2,659.84,Mid
15406,142,3,717.45,Mid
15407,25,3,740.31,Mid
15408,105,1,267.18,Mid
15409,562,1,131.25,Low
15410,14,7,3596.81,High
15411,23,1,156.4,Low
15412,12,1,190.53,Low
15413,533,5,1351.19,High
15414,83,1,36.2,Low
15415,154,1,572.8100000000001,Mid
15416,81,5,2862.93,High
15418,266,2,451.48,Mid
15420,275,6,743.0,Mid
15421,56,9,3594.34,High
15422,164,7,1619.97,High
15423,423,2,223.39000000000001,Mid
15424,95,3,597.78,Mid
15425,241,4,1944.57,High
15426,98,6,1827.05,High
15428,228,3,668.97,Mid
15430,309,2,954.75,Mid
15431,343,1,153.24,Low
15432,382,1,149.57,Low
15433,55,2,533.3,Mid
15434,41,7,1832.54,High
15436,75,1,488.57,Mid
15437,103,2,392.67,Mid
15439,246,4,1269.05,High
15440,50,1,125.8,Low
15441,237,3,1254.21,High
15443,161,8,2376.73,High
15445,105,2,284.5,Mid
15446,217,3,406.53000000000003,Mid
15447,172,5,492.88,Mid
15448,154,2,788.8100000000001,Mid
15449,26,2,647.7,Mid
15451,275,2,233.0,Mid
15452,105,4,1507.21,High
15453,10,2,343.77,Mid
15454,203,2,307.69,Mid
15455,438,1,38.25,Low
15456,124,10,2119.27,High
15457,103,1,237.07,Mid
15458,243,1,208.8,Mid
15459,258,2,202.83,Mid
15460,195,1,216.76,Mid
15462,28,2,607.45,Mid
15464,179,1,1048.85,High
15465,1,28,7295.05,VIP
15466,230,3,1236.48,High
15468,234,1,962.97,Mid
15469,280,1,335.70000000000005,Mid
15470,417,1,63.419999999999995,Low
15471,221,2,846.24,Mid
15473,286,1,274.8,Mid
15474,437,1,163.1,Low
15476,221,4,2209.98,High
15477,491,1,62.400000000000006,Low
15478,416,1,583.14,Mid
15479,574,1,147.4,Low
15480,310,2,2686.75,High
15481,242,1,1687.34,High
15482,7,11,4807.1,High
15483,2,10,853.25,Mid
15484,381,2,1061.69,High
15485,177,6,4067.1400000000003,High
15486,368,1,102.0,Low
15487,520,1,231.32,Mid
15488,297,4,340.6,Mid
15489,52,6,1633.5900000000001,High
15490,271,1,217.18,Mid
15491,20,4,2409.9500000000003,High
15493,91,6,3264.43,High
15494,319,3,2479.48,High
15495,220,1,246.5,Mid
15496,472,1,146.14,Low
15497,161,8,8133.79,VIP
15498,10,33,20833.6,VIP
15499,564,1,161.6,Low
15501,246,2,402.5,Mid
15502,116,6,5922.6,VIP
15503,204,2,263.79,Mid
15504,361,3,371.02,Mid
15506,222,3,1059.64,High
15507,13,1,492.36,Mid
15508,30,6,999.89,Mid
15509,221,1,166.09,Low
15512,200,3,311.78,Mid
15513,16,28,18414.13,VIP
15514,66,13,4285.37,High
15515,228,1,171.81,Low
15517,74,1,267.03,Mid
15518,0,12,3670.72,High
15519,224,2,344.61,Mid
15521,53,12,5524.27,VIP
15523,229,15,10039.63,VIP
15524,448,1,151.4,Low
15525,214,2,783.13,Mid
15527,23,19,4292.7300000000005,High
15528,95,1,229.33,Mid
15529,51,8,3047.67,High
15530,10,3,1302.25,High
15532,7,8,3092.2400000000002,High
15534,566,1,162.25,Low
15535,14,6,1087.82,High
15536,250,1,259.09,Mid
15537,4,1,110.92,Low
15538,380,5,770.1,Mid
15540,217,1,247.38,Mid
15542,353,3,916.74,Mid
15543,129,2,241.97,Mid
15544,14,16,6693.21,VIP
15545,212,1,270.65999999999997,Mid
15546,447,2,1079.1000000000001,High
15547,35,19,7603.24,VIP
15548,436,1,158.09,Low
15549,157,6,1594.8,High
15550,11,10,1712.0900000000001,High
15551,235,6,1272.55,High
15552,58,2,252.52,Mid
15554,119,1,217.2,Mid
15555,17,28,9426.23,VIP
15558,480,1,214.13,Mid
15559,409,1,1109.4,High
15560,239,2,153.52,Low
15561,56,5,1399.55,High
15562,193,3,672.33,Mid
15563,41,5,2202.18,High
15564,304,2,70.74000000000001,Low
15566,233,2,227.87,Mid
15569,173,6,1560.62,High
15570,47,21,7670.1,VIP
15571,227,10,3142.42,High
15572,90,6,2391.85,High
15573,459,3,599.73,Mid
15574,18,6,1511.51,High
15575,460,1,30.1,Low
15577,146,3,168.75,Low
15578,3,1,127.1,Low
15579,154,4,1153.5,High
15580,218,8,1380.48,High
15581,13,34,4765.4400000000005,High
15582,61,1,303.61,Mid
15583,217,1,106.66,Low
15584,3,3,706.2,Mid
15585,18,1,455.3,Mid
15586,434,3,1139.1000000000001,High
15587,193,4,709.2,Mid
15588,518,1,375.6,Mid
15589,97,3,478.53,Mid
15590,223,5,1496.6,High
15591,424,3,217.9,Mid
15594,76,1,267.91,Mid
15595,328,1,134.39999999999998,Low
15596,56,8,3113.14,High
15597,416,1,238.8,Mid
15598,269,1,307.34,Mid
15599,45,2,937.15,Mid
15600,269,4,1199.31,High
15601,11,26,13306.960000000001,VIP
15602,41,12,2475.59,High
15603,489,1,40.0,Low
15605,93,7,1428.75,High
15606,12,15,4446.99,High
15607,177,9,1708.97,High
15608,257,1,692.3,Mid
15609,25,1,298.48,Mid
15611,4,19,1952.5,High
15613,451,1,433.71999999999997,Mid
15614,279,4,3147.36,High
15615,3,38,16875.41,VIP
15616,279,1,317.11,Mid
15617,237,3,828.5500000000001,Mid
15620,62,3,1264.19,High
15622,38,13,6745.05,VIP
15623,235,7,2136.02,High
15624,47,2,311.40000000000003,Mid
15625,20,7,2647.41,High
15626,171,2,673.6,Mid
15627,298,2,566.9,Mid
15628,24,11,3787.14,High
15629,291,4,2240.9,High
15630,46,2,691.91,Mid
15631,483,1,596.67,Mid
15632,23,4,1556.66,High
15633,350,13,4352.46,High
15634,224,1,311.1,Mid
15635,237,1,100.35,Low
15636,123,3,1026.52,High
15637,255,4,574.23,Mid
15638,219,6,1849.2,High
15639,293,2,639.76,Mid
15640,26,22,16063.54,VIP
15641,102,11,4763.7300000000005,High
15642,570,1,105.78,Low
15643,33,3,664.0,Mid
15644,7,4,810.9,Mid
15645,255,2,443.16,Mid
15646,88,4,867.01,Mid
15647,256,1,169.0,Low
15648,45,2,657.35,Mid
15649,228,1,538.3499999999999,Mid
15650,363,2,553.88,Mid
15651,102,3,840.08,Mid
15652,228,4,1082.6,High
15655,84,1,560.6700000000001,Mid
15656,19,3,563.63,Mid
15658,31,8,2423.4700000000003,High
15659,228,2,226.04,Mid
15660,45,10,1951.15,High
15661,158,8,1215.95,High
15662,502,2,283.73,Mid
15664,290,3,867.6,Mid
15665,9,5,4014.7000000000003,High
15666,313,2,632.56,Mid
15668,59,1,76.32000000000001,Low
15669,17,2,434.74,Mid
15670,138,2,325.2,Mid
15671,83,3,1033.13,High
15672,566,1,45.300000000000004,Low
15673,55,7,5115.5,VIP
15674,56,11,5546.58,VIP
15675,121,2,263.35,Mid
15676,125,1,897.8,Mid
15677,262,2,648.4,Mid
15678,236,2,1541.19,High
15679,24,1,178.22,Low
15680,207,8,3652.79,High
15681,24,12,2266.76,High
15682,440,2,318.24,Mid
15683,314,1,330.79,Mid
